NAME	TITLE	SCORE	
FBXL12	F-box and leucine rich repeat protein 12 [Source:HGNC Symbol;Acc:HGNC:13611]	-0.44480783	
MAGED1	MAGE family member D1 [Source:HGNC Symbol;Acc:HGNC:6813]	-0.44521183	
SLC43A3	solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]	-0.4452336	
NDUFB1	NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695]	-0.44540063	
ARID3B	AT-rich interaction domain 3B [Source:HGNC Symbol;Acc:HGNC:14350]	-0.44577914	
TXNDC5	thioredoxin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21073]	-0.44593263	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	-0.4460352	
CYFIP2	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	-0.44621283	
COX5B	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]	-0.4462198	
TSG101	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]	-0.44622695	
CHST7	carbohydrate sulfotransferase 7 [Source:HGNC Symbol;Acc:HGNC:13817]	-0.4469019	
SMG7-AS1	SMG7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24518]	-0.4469806	
RDH12	retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977]	-0.4469913	
MED30	mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]	-0.44720182	
LCMT2	leucine carboxyl methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17558]	-0.44738138	
RELL2	RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902]	-0.44771785	
PELO	pelota mRNA surveillance and ribosome rescue factor [Source:HGNC Symbol;Acc:HGNC:8829]	-0.44781223	
ARSD-AS1	ARSD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40085]	-0.44781938	
BHLHE40-AS1	BHLHE40 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44471]	-0.44782954	
DCUN1D5	defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]	-0.44788587	
DUSP14	dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]	-0.44805777	
CD3G	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	-0.44816118	
SNRPB	small nuclear ribonucleoprotein polypeptides B and B1 [Source:HGNC Symbol;Acc:HGNC:11153]	-0.44840744	
LINC02889	long intergenic non-protein coding RNA 2889 [Source:HGNC Symbol;Acc:HGNC:55071]	-0.44851428	
RPL9	ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]	-0.44877324	
XPA	"XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]"	-0.44922715	
NR2C2AP	nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]	-0.44932252	
TEN1	TEN1 subunit of CST complex [Source:HGNC Symbol;Acc:HGNC:37242]	-0.44936803	
ADPRS	ADP-ribosylserine hydrolase [Source:HGNC Symbol;Acc:HGNC:21304]	-0.4498353	
ZFTA	zinc finger translocation associated [Source:HGNC Symbol;Acc:HGNC:28449]	-0.44993132	
ZNF202	zinc finger protein 202 [Source:HGNC Symbol;Acc:HGNC:12994]	-0.4501262	
USP36	ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]	-0.4501268	
CARMN	cardiac mesoderm enhancer-associated non-coding RNA [Source:HGNC Symbol;Acc:HGNC:42872]	-0.45033854	
COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]	-0.4503855	
SH2D3A	SH2 domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16885]	-0.45080784	
KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]	-0.4511118	
RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	-0.45122042	
RAPSN	receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]	-0.45134613	
POLR1F	RNA polymerase I subunit F [Source:HGNC Symbol;Acc:HGNC:18027]	-0.45158854	
UCN	urocortin [Source:HGNC Symbol;Acc:HGNC:12516]	-0.45159045	
CKLF	chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]	-0.45166224	
ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605]	-0.45193475	
AKAP8	A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]	-0.4521744	
CRIM1	cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]	-0.4526858	
SNHG22	small nucleolar RNA host gene 22 [Source:HGNC Symbol;Acc:HGNC:50285]	-0.45312858	
LINC00221	long intergenic non-protein coding RNA 221 [Source:HGNC Symbol;Acc:HGNC:20169]	-0.45326987	
HYLS1	HYLS1 centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]	-0.45351788	
RPS13	ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]	-0.45423988	
ZFP69	ZFP69 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:24708]	-0.45425335	
LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]	-0.45445034	
NRBF2	nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692]	-0.4545823	
CDC20B	cell division cycle 20B [Source:HGNC Symbol;Acc:HGNC:24222]	-0.45476767	
H4C9	H4 clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4793]	-0.4549495	
CCDC154	coiled-coil domain containing 154 [Source:HGNC Symbol;Acc:HGNC:34454]	-0.4550681	
AKR1B15	aldo-keto reductase family 1 member B15 [Source:HGNC Symbol;Acc:HGNC:37281]	-0.45508918	
ZNF77	zinc finger protein 77 [Source:HGNC Symbol;Acc:HGNC:13150]	-0.4552403	
CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	-0.45559403	
LINC01517	long intergenic non-protein coding RNA 1517 [Source:HGNC Symbol;Acc:HGNC:51212]	-0.4559348	
SPAG16	sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]	-0.45611224	
MRPL17	mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]	-0.45629573	
PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	-0.4563839	
PIANP	PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]	-0.4566044	
SLC36A3	solute carrier family 36 member 3 [Source:HGNC Symbol;Acc:HGNC:19659]	-0.45667425	
LINC02802	long intergenic non-protein coding RNA 2802 [Source:HGNC Symbol;Acc:HGNC:54326]	-0.45703375	
SNU13	small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]	-0.457182	
SH3GL1	"SH3 domain containing GRB2 like 1, endophilin A2 [Source:HGNC Symbol;Acc:HGNC:10830]"	-0.457455	
CYTH4	cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505]	-0.4575779	
RBM8A	RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905]	-0.45785967	
NIFK	nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]	-0.45789725	
SMARCA5-AS1	SMARCA5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39982]	-0.4579381	
BIK	BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]	-0.4581879	
BCL7A	BAF chromatin remodeling complex subunit BCL7A [Source:HGNC Symbol;Acc:HGNC:1004]	-0.45829812	
RPS4X	ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	-0.45849288	
SEC61G	SEC61 translocon subunit gamma [Source:HGNC Symbol;Acc:HGNC:18277]	-0.4586352	
FAM162A	family with sequence similarity 162 member A [Source:HGNC Symbol;Acc:HGNC:17865]	-0.45869455	
GAR1	GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]	-0.45888072	
CCDC12	coiled-coil domain containing 12 [Source:HGNC Symbol;Acc:HGNC:28332]	-0.459262	
RNASEH1	ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466]	-0.45927805	
PRH1	proline rich protein HaeIII subfamily 1 [Source:HGNC Symbol;Acc:HGNC:9366]	-0.4594322	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	-0.45950696	
NDUFA3	NADH:ubiquinone oxidoreductase subunit A3 [Source:HGNC Symbol;Acc:HGNC:7686]	-0.45960465	
ELAC1	elaC ribonuclease Z 1 [Source:HGNC Symbol;Acc:HGNC:14197]	-0.4598151	
ZNF513	zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]	-0.4600726	
BUD13	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]	-0.46010163	
RBM3	RNA binding motif protein 3 [Source:HGNC Symbol;Acc:HGNC:9900]	-0.46012026	
INSC	INSC spindle orientation adaptor protein [Source:HGNC Symbol;Acc:HGNC:33116]	-0.46025103	
TDO2	"tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]"	-0.46025106	
MTF1	metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]	-0.4603406	
DYNLRB1	dynein light chain roadblock-type 1 [Source:HGNC Symbol;Acc:HGNC:15468]	-0.4605272	
ST20-AS1	ST20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27521]	-0.46056023	
RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]	-0.46063662	
MOB3A	MOB kinase activator 3A [Source:HGNC Symbol;Acc:HGNC:29802]	-0.46073464	
NRIP3	nuclear receptor interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1167]	-0.46075648	
RAB42	"RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]"	-0.46079984	
SEMA7A	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	-0.46082428	
SCO2	synthesis of cytochrome C oxidase 2 [Source:HGNC Symbol;Acc:HGNC:10604]	-0.4610874	
ARHGAP24	Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361]	-0.46132103	
DOHH	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]	-0.46138784	
SELENOK	selenoprotein K [Source:HGNC Symbol;Acc:HGNC:30394]	-0.46147978	
OR10G3	olfactory receptor family 10 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:8171]	-0.46167105	
BTF3	basic transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:1125]	-0.4617831	
CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084]	-0.46182933	
MECR	mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]	-0.46186534	
LCN12	lipocalin 12 [Source:HGNC Symbol;Acc:HGNC:28733]	-0.46198118	
BEX5	brain expressed X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]	-0.4620621	
ZNF883	zinc finger protein 883 [Source:HGNC Symbol;Acc:HGNC:27271]	-0.4622443	
SPRTN	SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]	-0.46228155	
COX6A1	cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]	-0.46251208	
INTS6	integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]	-0.46254557	
RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	-0.46256685	
NDUFA4	NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]	-0.4626714	
NUTM2A	NUT family member 2A [Source:HGNC Symbol;Acc:HGNC:23438]	-0.46290365	
NCL	nucleolin [Source:HGNC Symbol;Acc:HGNC:7667]	-0.46297967	
MLLT11	MLLT11 transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]	-0.4630431	
IL6R-AS1	IL6R antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53716]	-0.46331358	
RPS10	ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]	-0.46348715	
ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	-0.46357426	
PCDHB2	protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]	-0.46384317	
NINJ2	ninjurin 2 [Source:HGNC Symbol;Acc:HGNC:7825]	-0.46467736	
CFDP1	craniofacial development protein 1 [Source:HGNC Symbol;Acc:HGNC:1873]	-0.46499825	
LHFPL3-AS2	LHFPL3 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:44106]	-0.46505088	
SGCE	sarcoglycan epsilon [Source:HGNC Symbol;Acc:HGNC:10808]	-0.46537724	
HMBS	hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]	-0.46543753	
FAM114A1	family with sequence similarity 114 member A1 [Source:HGNC Symbol;Acc:HGNC:25087]	-0.46568868	
ZNF438	zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]	-0.4659188	
RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	-0.46612588	
MLST8	"MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]"	-0.46625212	
RPS15	ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]	-0.4666795	
TRIM52-AS1	TRIM52 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49006]	-0.46684527	
FAM50A	family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786]	-0.4672279	
MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]	-0.46726924	
CNPY2	canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]	-0.46746325	
GSTM2	glutathione S-transferase mu 2 [Source:HGNC Symbol;Acc:HGNC:4634]	-0.46757174	
CTCFL	CCCTC-binding factor like [Source:HGNC Symbol;Acc:HGNC:16234]	-0.46764305	
FIS1	"fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]"	-0.4677639	
CRELD2	cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]	-0.4677973	
CDH23	cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]	-0.46788794	
CUX2	cut like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19347]	-0.4679124	
SAMSN1	"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"	-0.46796337	
SOD1	superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]	-0.4680261	
TANK	TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]	-0.46809018	
SIGLEC5	sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]	-0.46817213	
B3GALT6	"beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]"	-0.46825454	
CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:HGNC Symbol;Acc:HGNC:15559]	-0.4682611	
MED10	mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]	-0.4684603	
ELOVL6	ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]	-0.46855885	
JMJD4	jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724]	-0.46875593	
PPP1R18	protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]	-0.46888974	
SMIM11A	small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]	-0.46912897	
MIR155HG	MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]	-0.46984175	
FIP1L1	factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124]	-0.4698778	
SMARCB1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]"	-0.46993208	
DDX27	DEAD-box helicase 27 [Source:HGNC Symbol;Acc:HGNC:15837]	-0.46998748	
LYRM4	LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365]	-0.4700116	
CD14	CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]	-0.47031215	
PREX2	"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:22950]"	-0.47053978	
MAIP1	matrix AAA peptidase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26198]	-0.47073787	
HTD2	hydroxyacyl-thioester dehydratase type 2 [Source:HGNC Symbol;Acc:HGNC:53111]	-0.47089046	
FAM89A	family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]	-0.47114158	
SCAND1	SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]	-0.47141767	
ANAPC15	anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531]	-0.47143587	
HMGN3	high mobility group nucleosomal binding domain 3 [Source:HGNC Symbol;Acc:HGNC:12312]	-0.47152472	
NFIL3	"nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]"	-0.47168908	
CDYL2	chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030]	-0.4719071	
SEC61B	SEC61 translocon subunit beta [Source:HGNC Symbol;Acc:HGNC:16993]	-0.4719162	
LINC00685	long intergenic non-protein coding RNA 685 [Source:HGNC Symbol;Acc:HGNC:27560]	-0.47212914	
WDR70	WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]	-0.47232693	
ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]	-0.47238287	
NIPAL1	NIPA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27194]	-0.47262225	
BYSL	bystin like [Source:HGNC Symbol;Acc:HGNC:1157]	-0.472823	
AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	-0.47292054	
CNFN	cornifelin [Source:HGNC Symbol;Acc:HGNC:30183]	-0.47297144	
TRAP1	TNF receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16264]	-0.4732063	
FBXW9	F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]	-0.47323844	
LINC01291	long intergenic non-protein coding RNA 1291 [Source:HGNC Symbol;Acc:HGNC:50358]	-0.47327077	
GCOM1	"GCOM1, MYZAP-POLR2M combined locus [Source:HGNC Symbol;Acc:HGNC:26424]"	-0.47343904	
ZNF239	zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]	-0.473462	
MAK16	MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]	-0.47351846	
RPL28	ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]	-0.47358033	
MYL6B	myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]	-0.47369874	
GALE	UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]	-0.47370857	
RPUSD1	RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]	-0.47373754	
ARL11	ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]	-0.47389725	
LINC01934	long intergenic non-protein coding RNA 1934 [Source:HGNC Symbol;Acc:HGNC:52757]	-0.47416112	
TOMM5	translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]	-0.4748027	
AKIRIN2	akirin 2 [Source:HGNC Symbol;Acc:HGNC:21407]	-0.47490978	
C7orf50	chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]	-0.47552693	
RNF126	ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]	-0.47569206	
OCIAD2	OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]	-0.47589028	
MRPL15	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	-0.47591576	
H4C5	H4 clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4790]	-0.47605228	
GAREM1	GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]	-0.47606882	
CLCNKA	chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]	-0.4762634	
NABP2	nucleic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28412]	-0.47631294	
NME4	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]	-0.4765124	
APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]	-0.47662196	
SF3B6	splicing factor 3b subunit 6 [Source:HGNC Symbol;Acc:HGNC:30096]	-0.4767961	
NUTF2	nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]	-0.47691727	
ARHGAP4	Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674]	-0.47748685	
ALDOC	"aldolase, fructose-bisphosphate C [Source:HGNC Symbol;Acc:HGNC:418]"	-0.47749212	
C6orf226	chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]	-0.47756577	
C2orf16	chromosome 2 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:25275]	-0.47776538	
NACA	nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]	-0.4783395	
NCDN	neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]	-0.47849512	
HEXD-IT1	HEXD intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:43650]	-0.47854123	
CREB3	cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347]	-0.47886893	
PIGW	phosphatidylinositol glycan anchor biosynthesis class W [Source:HGNC Symbol;Acc:HGNC:23213]	-0.47890252	
PUF60	poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]	-0.47915053	
UQCR10	"ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]"	-0.47928625	
ADNP2	ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803]	-0.47929505	
COX14	cytochrome c oxidase assembly factor COX14 [Source:HGNC Symbol;Acc:HGNC:28216]	-0.47957173	
RITA1	RBPJ interacting and tubulin associated 1 [Source:HGNC Symbol;Acc:HGNC:25925]	-0.4796449	
PSMD7	"proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]"	-0.48064578	
EIF2S2	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	-0.48076114	
CCR9	C-C motif chemokine receptor 9 [Source:HGNC Symbol;Acc:HGNC:1610]	-0.4808158	
CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	-0.48121315	
HK2-DT	HK2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55204]	-0.48172903	
MAPK7	mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]	-0.48185992	
SLC12A5-AS1	SLC12A5 and MMP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53143]	-0.48186564	
CPNE2	copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]	-0.48212853	
RPL21	ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]	-0.48242345	
ZC3H12C	zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]	-0.48300138	
PINK1-AS	PINK1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:38872]	-0.48304212	
ODC1-DT	ODC1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54070]	-0.48328102	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	-0.48342896	
BOD1	biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]	-0.48374736	
NAPRT	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	-0.48379743	
HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]	-0.48384005	
MRPS24	mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]	-0.48391834	
FAM117A	family with sequence similarity 117 member A [Source:HGNC Symbol;Acc:HGNC:24179]	-0.4840155	
LIN37	lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]	-0.48406595	
FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	-0.4841744	
SNRPG	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	-0.48445255	
SMIM26	small integral membrane protein 26 [Source:HGNC Symbol;Acc:HGNC:43430]	-0.48480406	
CC2D2B	coiled-coil and C2 domain containing 2B [Source:HGNC Symbol;Acc:HGNC:31666]	-0.4852726	
RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	-0.48535052	
EHD4	EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]	-0.48538595	
REELD1	reeler domain containing 1 [Source:HGNC Symbol;Acc:HGNC:53638]	-0.48540017	
MPDU1	mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207]	-0.4856024	
EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	-0.48574877	
BEX4	brain expressed X-linked 4 [Source:HGNC Symbol;Acc:HGNC:25475]	-0.48627007	
CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	-0.48638216	
ZNF48	zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]	-0.48669612	
TMEM273	transmembrane protein 273 [Source:HGNC Symbol;Acc:HGNC:27274]	-0.48685655	
TMC8	transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]	-0.48685732	
CHMP2A	charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]	-0.48687437	
POTEE	POTE ankyrin domain family member E [Source:HGNC Symbol;Acc:HGNC:33895]	-0.48696196	
FUT8-AS1	FUT8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44294]	-0.48709488	
FASTKD5	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]	-0.48716578	
DDX28	DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]	-0.48721495	
SIGLEC9	sialic acid binding Ig like lectin 9 [Source:HGNC Symbol;Acc:HGNC:10878]	-0.48728174	
NUDT8	nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]	-0.48746383	
SPRED2	sprouty related EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722]	-0.48746735	
VPS9D1-AS1	VPS9D1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48915]	-0.48799348	
GS1-124K5.4	uncharacterized LOC100289098 [Source:NCBI gene (formerly Entrezgene);Acc:100289098]	-0.4881048	
C17orf49	chromosome 17 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28737]	-0.48814952	
